run_id,host,os_release,simulator,simulator_version,cpu_model,cpu_cores_allocated,cpu_util_avg_pct,cpu_util_peak_pct,mem_util_avg_pct,peak_mem_mb,disk_io_mb,wall_time_s,cpu_time_s,license_wait_s,sim_perf_cycles_per_sec,temperature_c,voltage_mv,power_mode,power_w,grid_queue
RUN-000938,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,61.6,73.5,55.3,3350.1,365.1,4.69,4.5,3.67,2334895.7,30.4,1103.4,nominal,2.99,long
RUN-000939,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,8,77.8,98.1,34.3,2588.9,247.9,16.53,17.13,13.86,17589125.2,63.7,1082.4,nominal,3.66,normal
RUN-000940,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,2,65.9,79.7,77.9,2688.6,564.2,29.59,45.42,0.44,3581944.1,81.8,1148.4,low_power,4.57,short
RUN-000941,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,66.5,74.3,33.3,2780.1,443.3,4.75,3.75,7.81,49238173.3,27.8,1209.1,turbo,8.24,short
RUN-000942,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,47.3,55.4,56.4,3220.4,145.6,27.96,31.41,7.14,1171840.7,31.3,1181.6,low_power,5.74,normal
RUN-000943,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,66.9,93.2,34.9,2981.3,317.1,20.16,16.34,0.73,2786397.6,56.7,1153.7,nominal,4.99,normal
RUN-000944,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,87.8,91.6,40.2,2430.3,309.9,4.38,3.63,4.05,2521915.8,69.7,1249.6,nominal,5.9,long
RUN-000945,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,4,64.2,83.6,52.8,3428.6,328.0,14.84,16.91,4.61,1169280.0,53.3,1142.5,low_power,2.55,long
RUN-000946,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,81.3,100.0,48.9,2926.2,316.3,3.68,5.69,0.15,3679418.2,25.0,1128.5,low_power,4.85,long
RUN-000947,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,40.4,65.7,68.3,2209.0,344.4,5.29,7.6,5.88,361152.7,85.4,1109.9,nominal,5.09,long
RUN-000948,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,73.0,77.8,43.6,2934.3,322.6,6.86,10.82,1.5,2111564.9,36.2,1131.4,low_power,4.82,normal
RUN-000949,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,67.7,73.2,5.0,3341.2,328.6,28.66,27.64,1.07,48403.7,45.2,1151.9,nominal,3.25,long
RUN-000950,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,8,64.1,84.9,63.7,2788.0,181.5,26.2,35.34,20.45,118888.8,62.0,1250.0,turbo,7.36,normal
RUN-000951,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,8,99.0,100.0,68.9,3618.1,279.9,26.76,35.33,5.79,3444746.8,63.9,1166.9,turbo,5.3,normal
RUN-000952,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,52.9,79.3,47.0,1758.3,450.3,27.04,34.07,9.18,2912321.4,80.4,1160.9,turbo,6.17,short
RUN-000953,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,61.2,80.5,46.9,2403.1,395.9,4.38,3.82,8.8,732006.2,63.5,1158.0,low_power,4.22,short
RUN-000954,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,60.3,69.0,23.8,3582.9,169.4,14.45,15.02,0.23,559035.4,74.8,1136.6,turbo,6.01,normal
RUN-000955,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,45.9,60.9,55.9,5097.5,315.0,5.47,4.58,0.84,1778674.0,67.3,1189.3,turbo,5.72,normal
RUN-000956,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,2,83.7,100.0,46.2,1144.0,389.4,24.61,22.71,0.05,163086.8,78.5,1146.1,turbo,6.55,long
RUN-000957,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,84.8,88.0,45.7,3232.8,298.7,16.51,23.67,0.74,1096141.7,28.5,1114.1,low_power,4.57,long
RUN-000958,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,46.2,62.6,47.5,3475.0,294.3,10.22,10.02,14.38,538748.8,75.1,1104.5,turbo,7.01,normal
RUN-000959,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,67.6,87.7,41.1,2591.3,567.0,22.59,30.51,2.36,149251.4,80.6,1126.7,turbo,7.78,long
RUN-000960,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,55.1,58.9,61.7,2648.6,313.1,26.32,40.1,2.47,37993.9,52.0,1124.8,nominal,5.46,long
RUN-000961,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,33.0,51.4,35.9,1446.8,411.8,5.99,5.06,33.25,1453231.1,72.6,1147.4,low_power,3.97,normal
RUN-000962,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,89.2,100.0,50.0,2979.5,602.5,28.91,41.06,12.88,955674.3,63.4,1191.9,nominal,2.79,short
RUN-000963,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,74.8,79.2,52.9,2943.3,293.9,14.65,11.38,8.48,192276.5,48.6,1212.3,turbo,6.59,short
RUN-000964,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,49.2,69.8,56.4,4947.6,223.2,41.87,51.4,1.77,56779472.6,82.4,1153.2,turbo,6.7,long
RUN-000965,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,88.5,100.0,58.0,2396.0,231.0,22.85,35.68,2.04,187835.4,50.9,1244.2,low_power,3.76,normal
RUN-000966,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,74.5,100.0,54.4,2940.8,444.4,3.6,5.15,0.93,37433405.3,32.4,1082.3,nominal,4.24,normal
RUN-000967,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,2,94.8,100.0,43.3,3887.7,612.9,41.94,49.06,6.56,47353902.6,59.2,1133.4,nominal,5.23,long
RUN-000968,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,60.8,68.4,43.8,4099.9,312.9,21.29,23.8,33.45,737907.8,72.1,1154.4,turbo,6.75,normal
RUN-000969,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,79.8,100.0,48.8,4296.7,481.2,32.36,37.2,13.64,12231078.9,75.4,1169.9,low_power,4.75,normal
RUN-000970,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,82.3,100.0,32.5,2073.0,287.5,17.42,27.09,6.11,2709710.8,60.8,1091.1,nominal,5.04,normal
RUN-000971,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,56.8,82.8,45.2,1321.9,336.1,19.86,28.07,14.13,390118.5,71.5,1134.7,low_power,3.66,short
RUN-000972,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,8,71.6,81.8,54.9,4542.4,234.3,51.57,37.24,2.21,46182540.2,60.3,1185.9,nominal,4.61,long
RUN-000973,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,81.4,100.0,68.3,2509.4,181.2,23.62,24.42,2.08,25402.2,98.0,1185.5,nominal,5.35,normal
RUN-000974,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,74.7,80.5,69.6,1829.1,507.5,5.08,6.47,16.19,805126.4,43.9,1171.9,low_power,3.76,normal
RUN-000975,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,69.4,85.6,35.3,2700.4,216.1,9.88,13.19,1.28,101245.1,25.0,1166.1,low_power,5.38,normal
RUN-000976,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,66.0,76.6,45.3,4222.3,281.1,20.96,16.38,2.11,445829.5,34.7,1076.1,nominal,6.56,normal
RUN-000977,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,51.6,65.1,60.2,2087.0,63.0,26.59,36.77,5.74,1240926.7,66.5,1250.0,turbo,6.77,normal
RUN-000978,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,86.9,99.0,47.3,3917.3,328.6,7.47,10.69,15.27,5589477.1,55.3,1145.6,nominal,3.4,normal
RUN-000979,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,77.6,96.5,9.0,400.0,435.3,10.22,10.01,2.78,1104823.2,84.1,1097.8,turbo,6.84,short
RUN-000980,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,42.6,48.9,65.4,3679.1,271.8,3.7,3.61,3.34,5218605.4,61.2,1247.4,nominal,5.5,long
RUN-000981,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,58.0,77.3,67.0,2474.2,477.6,25.13,23.02,20.56,195707.3,76.9,1154.7,turbo,4.33,long
RUN-000982,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,4,85.1,100.0,49.0,2998.2,155.3,28.45,31.99,11.23,373248.8,40.3,1142.3,low_power,4.96,normal
RUN-000983,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,66.2,84.0,42.7,2303.8,97.6,25.37,21.69,20.26,697043.7,49.8,1129.4,nominal,3.63,short
RUN-000984,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,51.3,70.7,54.9,2885.2,223.0,18.38,22.27,0.95,156801.2,65.4,1226.3,low_power,2.44,normal
RUN-000985,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,75.3,87.1,49.2,3258.4,403.9,2.54,3.45,5.02,2464079.5,68.4,1080.2,nominal,4.3,normal
RUN-000986,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,57.1,86.1,62.9,1853.0,295.2,8.51,8.81,22.79,1086447.7,87.5,1094.8,nominal,4.76,long
RUN-000987,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,91.6,100.0,37.7,1458.9,268.2,23.12,17.31,7.14,1266425.7,61.6,1106.2,nominal,3.68,long
RUN-000988,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,4,57.2,64.8,56.8,3489.4,473.0,21.86,17.35,28.62,100689.8,85.0,1199.4,nominal,5.31,long
RUN-000989,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,50.2,71.3,29.5,3300.5,351.1,16.14,16.94,1.25,704300.7,98.0,1156.6,turbo,7.76,long
RUN-000990,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,2,69.8,78.5,32.2,4291.8,347.6,13.74,20.81,22.09,671415.8,85.7,1119.4,nominal,3.55,long
RUN-000991,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,59.1,85.6,51.9,3025.8,423.4,16.42,14.6,12.86,906805.5,90.8,1164.5,turbo,7.24,long
RUN-000992,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,1,59.3,82.8,41.5,4020.7,463.9,7.93,8.09,6.24,2059670.6,39.2,1143.4,nominal,4.33,normal
RUN-000993,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,96.3,100.0,41.1,2357.1,304.5,16.64,11.88,4.0,1038330.4,52.2,1155.2,nominal,4.58,short
RUN-000994,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,52.7,81.4,51.6,1842.3,245.3,5.27,6.59,15.62,623759.4,41.0,1096.0,nominal,5.56,normal
RUN-000995,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,64.9,88.4,27.3,2268.1,403.4,12.26,9.59,9.84,15293844.2,64.7,1234.8,turbo,6.62,long
RUN-000996,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,79.3,91.2,46.5,3375.8,382.2,15.32,15.93,9.07,1642633.7,81.9,1206.3,nominal,3.4,long
RUN-000997,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,57.3,81.9,55.5,2801.3,229.2,3.81,4.17,2.79,2384287.9,44.0,1166.7,low_power,5.3,normal
RUN-000998,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,60.1,69.1,42.5,2481.2,212.4,2.98,4.64,0.86,8392513.4,72.7,1117.8,nominal,4.77,short
RUN-000999,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,50.6,69.8,52.6,3060.5,218.6,28.8,39.02,11.51,47405.4,96.9,1145.3,nominal,4.8,normal
RUN-001000,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,91.5,100.0,57.7,2206.2,5.0,26.06,18.52,4.32,68692.2,71.9,1160.8,low_power,3.83,short
RUN-001001,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,51.8,79.4,57.7,2586.3,364.8,29.05,30.27,4.12,4004572.5,75.9,1172.7,turbo,7.51,normal
RUN-001002,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,77.5,98.7,30.6,3165.4,260.2,3.8,4.97,9.52,19410957.1,85.6,1109.5,turbo,3.96,long
RUN-001003,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,8,64.1,85.3,28.1,2951.2,160.9,28.24,24.77,27.56,609438.6,97.8,1222.6,low_power,4.26,normal
RUN-001004,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,42.5,52.8,29.3,3439.8,244.9,30.58,42.8,8.83,14772797.5,63.3,1240.3,nominal,4.68,long
RUN-001005,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,82.4,100.0,44.7,1306.8,365.8,28.08,43.53,4.81,48454.5,82.0,1091.7,nominal,4.1,short
RUN-001006,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,61.6,71.0,32.4,1174.4,386.8,22.53,27.25,4.76,388747.9,34.7,1192.0,turbo,7.29,long
RUN-001007,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,63.1,76.0,55.7,3677.5,285.3,24.97,30.77,3.56,490571.0,64.8,1155.5,nominal,4.18,short
RUN-001008,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,76.7,83.2,20.2,2597.6,137.5,17.88,26.83,14.5,5278851.8,79.3,1138.7,nominal,5.04,normal
RUN-001009,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,59.7,71.7,32.4,1403.8,234.8,28.21,26.18,11.46,602623.4,71.1,1157.6,nominal,4.97,short
RUN-001010,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,76.3,100.0,46.6,3280.2,358.7,29.43,37.44,2.76,815590.5,48.7,1130.4,nominal,4.33,long
RUN-001011,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,55.7,72.3,55.4,1714.9,280.4,9.48,7.41,1.22,1082471.0,57.8,1139.0,nominal,5.52,normal
RUN-001012,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,45.0,60.6,48.4,2804.8,270.0,18.43,27.5,6.6,336401.2,49.0,1143.4,nominal,3.78,normal
RUN-001013,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,56.7,67.3,25.7,1886.5,250.9,9.06,10.81,2.71,4336462.4,36.3,1204.2,low_power,5.15,normal
RUN-001014,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,86.2,99.8,35.0,2733.2,18.9,23.24,17.87,1.22,973636.9,66.5,1138.8,nominal,2.52,long
RUN-001015,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,61.3,73.3,56.3,3934.2,211.9,18.15,25.32,0.81,981913.7,43.8,1183.9,low_power,6.28,short
RUN-001016,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,57.3,83.1,59.3,2464.4,399.8,3.57,2.78,10.74,2203045.7,70.7,1114.2,turbo,7.64,short
RUN-001017,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,70.2,79.2,43.3,3075.8,472.0,19.27,16.7,5.09,547455.8,70.1,1107.3,nominal,1.67,long
RUN-001018,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,57.5,66.3,54.8,1933.3,516.9,29.61,40.38,10.76,4503303.6,45.3,1186.2,low_power,2.88,long
RUN-001019,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,71.2,100.0,38.2,2451.4,388.7,15.87,25.21,2.65,901906.0,66.7,1180.6,turbo,6.57,short
RUN-001020,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,66.2,93.9,39.0,2543.6,462.9,29.88,32.92,35.16,294548.1,57.2,1218.0,turbo,5.85,normal
RUN-001021,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,73.7,90.1,26.7,1819.0,291.1,25.13,32.99,9.32,79676.1,39.4,1161.8,nominal,5.55,long
RUN-001022,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,1,82.1,100.0,73.7,3723.2,413.8,26.21,39.54,29.25,46969.9,53.8,1101.9,low_power,3.82,long
RUN-001023,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,58.8,71.5,63.9,1863.6,584.7,11.6,18.04,3.77,13038749.7,68.8,1083.6,nominal,5.24,long
RUN-001024,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,75.2,81.2,21.8,2322.1,361.9,8.76,6.76,5.24,967169.2,65.0,1209.6,nominal,6.62,normal
RUN-001025,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,58.3,86.8,69.3,3325.0,503.4,8.58,8.06,16.68,459153.0,92.0,1135.2,turbo,6.95,short
RUN-001026,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,39.0,63.3,36.7,2887.5,240.0,25.39,33.48,5.45,298387.2,90.3,1137.7,low_power,4.82,short
RUN-001027,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,59.0,77.3,56.8,2418.7,224.9,8.79,6.38,27.26,2293576.9,43.8,1196.3,nominal,4.83,short
RUN-001028,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,2,32.0,56.9,50.4,1557.1,412.8,25.03,20.49,11.63,98590.2,65.1,1200.7,nominal,3.75,short
RUN-001029,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,8,71.7,86.0,43.3,1203.3,284.2,3.69,3.75,1.29,591420.3,70.7,1200.5,turbo,7.41,normal
RUN-001030,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,72.0,78.0,63.8,2826.1,484.9,5.97,9.05,5.93,1732828.3,55.0,1115.1,nominal,4.71,long
RUN-001031,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,86.3,100.0,46.8,1101.5,462.5,10.67,11.31,3.28,1323505.8,64.8,1200.9,nominal,5.19,short
RUN-001032,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,72.0,100.0,44.5,2949.4,238.9,3.31,3.25,9.37,1434047.4,25.0,1136.9,low_power,4.53,long
RUN-001033,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,1,30.0,40.0,52.2,3652.6,470.6,21.95,30.39,2.94,1006225.4,49.7,1117.5,low_power,4.54,long
RUN-001034,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,72.7,81.0,55.0,2753.7,141.1,6.56,7.28,8.33,9234389.5,65.3,1152.0,nominal,4.94,normal
RUN-001035,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,76.6,97.0,57.5,3184.9,246.9,16.95,14.01,5.38,93307.9,89.6,1171.3,turbo,6.49,short
RUN-001036,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,53.0,58.1,32.7,2054.5,84.2,8.57,11.23,1.82,5970318.4,54.8,1116.1,turbo,6.04,long
RUN-001037,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,75.0,86.2,31.1,2573.9,421.6,7.24,8.94,7.51,382975.1,64.2,1214.3,nominal,3.77,short
RUN-001038,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,8,79.4,100.0,55.8,2227.3,354.2,4.08,5.32,1.27,3639025.0,43.7,1120.3,nominal,5.05,normal
RUN-001039,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,66.2,89.5,24.5,1399.4,86.0,9.65,12.14,7.1,1441814.8,58.2,1168.1,nominal,5.33,normal
RUN-001040,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,78.0,85.6,53.3,4232.5,318.7,33.6,32.65,2.37,59170009.5,44.5,1229.2,nominal,3.12,long
RUN-001041,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,68.1,83.9,45.0,2966.9,92.6,28.08,25.68,1.82,121382.7,64.3,1081.3,turbo,5.62,short
RUN-001042,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,65.9,83.5,62.0,1353.6,512.7,23.68,31.58,13.05,74716.0,38.0,1157.7,turbo,7.33,normal
RUN-001043,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,8,89.2,100.0,23.3,3977.3,226.0,38.5,57.17,5.52,50929397.1,75.8,1174.4,nominal,1.04,short
RUN-001044,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,66.2,71.9,28.9,3129.2,191.5,12.14,17.69,2.3,1424590.6,71.5,1171.5,nominal,5.62,long
RUN-001045,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,55.6,82.7,41.3,3376.4,456.3,17.15,26.9,0.66,3615725.0,56.6,1149.0,turbo,6.09,normal
RUN-001046,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,8,68.2,72.6,37.8,2761.3,304.3,20.9,19.87,34.28,477766.8,65.0,1197.0,turbo,8.93,long
RUN-001047,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,8,84.0,100.0,46.7,2997.8,84.6,18.07,28.7,14.82,12983339.0,55.2,1118.4,low_power,4.73,normal
RUN-001048,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,1,36.3,52.9,54.6,3598.0,169.5,20.31,31.25,0.19,354580.6,84.7,1169.8,low_power,4.87,normal
RUN-001049,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,55.4,62.2,49.3,2690.5,133.6,11.59,12.88,36.54,1599149.8,71.8,1189.4,nominal,4.81,normal
RUN-001050,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,92.3,99.9,44.8,2094.7,5.0,17.63,19.26,17.05,1950802.6,63.5,1149.5,nominal,4.99,normal
RUN-001051,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,55.9,62.5,27.4,2560.6,257.8,29.03,34.95,0.29,194803.8,67.1,1209.3,nominal,5.01,normal
RUN-001052,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,88.4,100.0,53.6,1803.1,258.2,19.22,22.1,4.55,112811.7,58.0,1230.1,turbo,5.2,long
RUN-001053,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,8,76.7,82.0,34.7,939.9,308.7,12.23,12.38,15.02,6228400.2,38.9,1205.1,low_power,4.69,normal
RUN-001054,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,97.4,100.0,70.0,2588.6,195.4,18.3,15.22,12.07,6278964.2,58.7,1116.3,low_power,1.97,long
RUN-001055,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,53.3,83.2,53.7,2696.7,505.2,3.19,3.35,10.14,6396506.9,57.0,1154.0,nominal,4.03,long
RUN-001056,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,63.2,89.1,48.2,1440.6,384.0,2.7,4.28,0.84,14831852.6,59.2,1120.4,turbo,6.79,normal
RUN-001057,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,8,85.6,91.7,38.1,1478.4,134.4,5.76,8.49,8.85,478396.2,31.6,1178.4,nominal,3.14,long
RUN-001058,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,61.7,66.7,41.5,3071.2,386.0,7.03,7.2,0.76,2396321.8,54.1,1088.4,nominal,5.02,normal
RUN-001059,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,55.4,65.1,28.7,1710.0,352.0,20.86,24.37,1.27,2148014.2,54.5,1155.6,turbo,7.98,normal
RUN-001060,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,8,64.5,93.9,42.0,2606.7,531.6,16.08,13.12,1.6,931586.4,76.0,1124.4,nominal,5.01,long
RUN-001061,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,8,70.9,95.4,68.9,1960.7,330.7,21.48,23.04,3.89,442443.2,82.5,1157.9,turbo,7.64,short
RUN-001062,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,49.5,55.2,58.3,1541.5,435.6,18.02,17.87,15.18,628327.7,62.8,1142.1,nominal,4.7,long
RUN-001063,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,65.4,86.8,49.9,2534.7,299.4,12.35,13.68,2.94,259644.3,63.8,1192.3,low_power,6.5,short
RUN-001064,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,61.7,75.6,29.7,1211.9,192.1,10.88,15.09,2.94,3433706.2,61.3,1204.2,turbo,8.93,normal
RUN-001065,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,8,78.8,100.0,38.6,2908.7,528.1,13.28,13.4,20.91,1360377.6,84.5,1194.3,turbo,6.27,long
RUN-001066,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,61.6,89.4,29.4,3283.2,347.9,18.63,23.31,14.09,95941.2,67.5,1135.7,nominal,7.11,normal
RUN-001067,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,2,82.9,89.6,36.1,3385.4,229.9,21.38,24.44,3.94,1460076.6,73.0,1170.5,nominal,5.27,long
RUN-001068,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,65.9,76.9,49.8,3233.4,631.5,37.78,47.01,18.09,52264571.5,86.3,1221.1,turbo,5.54,normal
RUN-001069,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,46.0,63.2,56.5,3212.4,229.0,46.37,66.81,3.84,51123529.8,35.8,1158.5,nominal,3.86,short
RUN-001070,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,8,74.1,82.5,65.3,4058.5,241.1,19.12,23.14,9.2,2195558.6,50.7,1207.7,nominal,4.53,long
RUN-001071,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,42.8,58.1,57.2,2938.4,274.3,18.91,14.9,9.49,104458.1,71.1,1119.5,low_power,1.55,long
RUN-001072,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,8,70.6,84.8,46.9,2815.4,334.4,14.48,21.03,25.32,1118075.1,67.2,1116.1,low_power,5.93,normal
