simulation_id,host,os_release,simulator,simulator_version,cpu_model,cpu_cores_allocated,cpu_util_avg_pct,cpu_util_peak_pct,mem_util_avg_pct,peak_mem_mb,disk_io_mb,wall_time_s,cpu_time_s,license_wait_s,sim_perf_cycles_per_sec,temperature_c,voltage_mv,power_mode,power_w,grid_queue
RUN-000452,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,4,67.7,72.9,30.1,3280.4,562.5,28.48,25.13,9.11,466346.0,68.4,1118.9,low_power,3.84,short
RUN-000453,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,4,58.4,84.3,46.6,1649.1,254.2,22.24,26.09,19.34,1126586.3,67.1,1091.9,nominal,5.16,normal
RUN-000454,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,44.4,70.0,49.3,2169.8,464.5,24.14,36.13,6.37,95692.9,57.3,1139.7,turbo,6.91,normal
RUN-000455,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-7763,2,54.7,72.2,30.5,3510.1,582.6,29.71,25.01,21.56,823506.1,55.8,1061.6,low_power,4.28,short
RUN-000456,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,81.2,95.3,22.1,1319.2,405.5,8.13,9.34,15.85,1499086.1,52.1,1121.9,turbo,4.78,normal
RUN-000457,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,63.4,83.3,61.1,1852.9,169.5,10.76,8.19,4.15,1046853.2,62.6,1113.6,low_power,5.2,normal
RUN-000458,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,3,60.9,70.3,20.7,3248.8,283.4,16.23,15.73,21.05,1093373.9,65.6,1149.9,nominal,2.69,long
RUN-000459,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,48.2,71.0,34.3,2151.1,321.5,4.01,4.92,12.19,699340.1,37.8,1119.8,nominal,3.27,normal
RUN-000460,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,1,63.0,92.4,25.7,2753.8,397.8,23.54,20.58,1.25,1340957.2,51.2,1101.5,turbo,6.5,normal
RUN-000461,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,43.7,73.2,46.5,2769.7,154.7,15.28,10.8,28.88,1565175.7,66.1,1143.2,nominal,4.51,long
RUN-000462,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,1,61.7,80.1,47.8,3316.5,453.9,24.61,21.74,0.08,165901.1,51.5,1157.5,low_power,4.34,long
RUN-000463,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,3,62.9,90.1,46.4,2973.8,355.8,29.42,21.29,6.38,79433.7,33.1,1107.3,nominal,5.12,long
RUN-000464,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,52.9,73.9,33.5,3193.1,218.5,7.09,8.97,14.28,854463.9,34.9,1124.1,nominal,2.32,normal
RUN-000465,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,65.9,85.7,58.6,2187.5,314.8,26.86,34.55,1.39,155074.6,43.3,1128.4,turbo,6.74,short
RUN-000466,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,84.6,100.0,50.6,1810.1,323.9,22.18,22.64,27.18,1689236.7,41.6,1149.6,nominal,4.61,short
RUN-000467,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,1,66.3,89.6,66.4,2023.8,127.0,4.84,4.1,25.36,796563.2,36.0,1109.5,low_power,4.19,short
RUN-000468,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,58.6,70.6,58.4,515.3,288.6,27.28,29.6,10.24,344531.7,40.7,1129.0,low_power,5.52,short
RUN-000469,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,4,69.5,79.7,55.0,1725.9,405.4,23.55,32.81,22.95,483178.6,63.8,1161.4,low_power,3.71,short
RUN-000470,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,82.8,100.0,46.3,2120.1,311.2,6.58,6.66,15.45,532131.8,64.6,1155.8,turbo,6.37,short
RUN-000471,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,51.6,80.1,20.9,2550.1,5.0,21.07,19.76,17.27,557738.4,81.5,1154.9,low_power,2.88,short
RUN-000472,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,88.3,92.8,49.4,3269.5,206.7,4.91,5.24,6.44,797658.5,47.6,1166.7,nominal,2.29,short
RUN-000473,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,53.2,58.6,50.1,1931.2,197.2,6.66,5.95,2.12,3328190.2,72.6,1114.9,low_power,3.91,short
RUN-000474,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-7763,4,61.0,79.6,57.6,1730.7,239.8,22.81,22.47,3.78,1106468.8,51.0,1174.2,turbo,5.56,normal
RUN-000475,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,3,56.9,80.4,46.1,1512.4,500.2,22.17,24.94,4.58,1579869.4,62.6,1129.4,nominal,3.91,short
RUN-000476,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,67.3,95.6,16.1,1517.2,342.9,28.14,19.93,4.03,115757.6,56.3,1111.3,turbo,6.98,long
RUN-000477,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,4,59.6,72.3,30.7,3095.5,357.5,13.89,20.36,12.48,812318.6,80.9,1118.5,turbo,5.52,long
RUN-000478,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,92.4,100.0,21.7,2156.9,234.9,10.06,13.06,14.08,813663.8,61.5,1073.9,low_power,3.18,short
RUN-000479,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,55.0,66.5,40.3,3455.0,207.7,3.45,2.69,3.84,1171056.8,71.9,1136.1,nominal,3.84,normal
RUN-000480,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,2,44.6,52.9,38.1,1805.5,144.1,37.21,37.99,6.17,531949.5,55.1,1101.9,nominal,4.39,normal
RUN-000481,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,64.6,71.2,35.5,2631.0,351.6,12.19,18.57,2.4,262127.2,56.4,1099.0,nominal,2.14,normal
RUN-000482,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,2,66.2,77.6,46.6,3723.2,298.9,4.57,6.5,12.86,2633312.9,71.2,1112.9,turbo,6.99,long
RUN-000483,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,65.1,82.6,45.1,2738.0,5.0,29.22,28.81,10.42,110355.2,61.2,1116.1,nominal,4.27,long
RUN-000484,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,65.5,78.7,25.4,1884.8,276.0,10.99,8.92,29.85,1806468.9,58.7,1166.7,nominal,4.78,long
RUN-000485,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,62.9,66.6,41.6,2467.0,484.4,26.13,31.57,15.99,984931.4,38.8,1097.4,nominal,4.65,long
RUN-000486,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,37.8,65.3,51.1,3025.7,362.4,32.42,40.39,7.99,730692.5,62.2,1133.1,low_power,3.23,long
RUN-000487,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,32.4,58.7,50.7,3825.4,327.8,16.3,22.13,19.5,531773.6,78.3,1133.0,nominal,3.43,short
RUN-000488,farm-node-11,rhel8.8,Questa,2023.4,EPYC-9354,2,60.2,65.4,31.3,2103.7,353.1,23.04,25.33,22.93,285939.0,43.5,1131.8,nominal,4.87,normal
RUN-000489,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,56.6,65.4,55.8,3619.6,387.8,18.76,15.85,18.31,58532.0,42.7,1191.3,nominal,4.37,normal
RUN-000490,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,2,59.4,67.3,35.5,2164.8,247.7,10.94,13.44,19.22,631778.7,45.1,1149.8,nominal,5.64,normal
RUN-000491,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,3,61.6,80.5,53.3,2618.6,469.0,13.63,17.69,4.37,298706.2,66.9,1228.6,low_power,2.88,short
RUN-000492,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,3,47.1,72.1,34.7,3643.3,109.5,30.82,29.88,37.41,947339.1,82.2,1119.6,nominal,4.2,normal
RUN-000493,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,73.3,91.0,57.8,2007.2,494.1,18.65,16.65,7.57,627483.8,57.7,1103.5,nominal,5.23,short
RUN-000494,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,83.7,100.0,39.2,3446.6,390.4,19.49,29.31,21.12,1317195.0,59.2,1204.6,low_power,5.62,short
RUN-000495,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,1,62.2,75.5,54.0,1947.0,511.9,8.93,12.15,2.41,540130.1,71.1,1177.0,nominal,4.45,normal
RUN-000496,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,50.0,56.6,27.4,3498.1,335.2,12.09,11.81,6.82,1166533.0,59.0,1133.9,low_power,3.85,normal
RUN-000497,farm-node-02,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,65.4,81.8,68.2,3806.3,475.4,5.98,5.84,10.22,850307.2,48.6,1197.3,turbo,5.83,long
RUN-000498,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,60.3,63.9,68.3,2841.9,159.9,21.28,25.72,37.48,585533.5,60.5,1095.7,nominal,4.2,long
RUN-000499,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,69.4,97.0,37.5,3616.9,244.0,22.55,17.98,3.86,871832.9,57.1,1118.0,low_power,4.07,normal
RUN-000500,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,33.7,44.5,54.5,2597.2,166.5,26.38,40.2,20.1,134367.7,78.6,1077.7,low_power,3.52,long
RUN-000501,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,67.6,79.4,54.4,3131.9,570.6,26.97,27.01,16.88,539868.8,58.2,1223.0,low_power,5.17,short
RUN-000502,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,84.2,100.0,50.8,2796.6,218.1,20.64,29.85,17.22,567822.3,39.5,1109.9,low_power,3.18,long
RUN-000503,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,41.1,47.4,52.6,2128.4,273.1,10.51,10.75,3.29,626112.0,43.0,1087.9,nominal,5.1,long
RUN-000504,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,68.5,76.5,57.9,2940.7,195.8,15.77,22.1,1.77,341364.0,60.4,1076.2,nominal,6.1,normal
RUN-000505,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,3,44.3,61.2,34.6,2611.2,492.2,16.25,18.92,38.21,585524.7,53.6,1120.3,turbo,5.32,long
RUN-000506,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,58.9,66.5,61.6,3096.6,194.4,8.51,8.06,1.23,1727330.4,53.3,1140.3,low_power,4.45,short
RUN-000507,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,3,71.4,100.0,50.0,3333.7,221.7,6.78,8.99,7.44,652197.1,62.4,1098.4,nominal,4.49,long
RUN-000508,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,66.7,75.4,38.3,2720.5,551.9,15.53,12.7,13.03,348036.5,62.5,1091.6,low_power,5.15,short
RUN-000509,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,63.1,75.2,45.8,3649.4,395.3,24.06,24.88,9.22,33696.1,61.2,1155.4,nominal,3.83,normal
RUN-000510,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,1,59.0,70.2,61.0,3254.9,345.7,9.27,6.69,5.47,809107.8,66.8,1158.1,nominal,4.32,normal
RUN-000511,farm-node-07,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,79.9,96.1,9.4,3099.2,283.0,16.33,12.33,4.71,467166.3,57.7,1149.4,nominal,6.33,long
RUN-000512,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,2,75.1,90.1,31.7,1846.2,405.9,26.99,40.63,10.26,43103.3,88.1,1123.6,low_power,4.56,long
RUN-000513,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,1,34.9,51.3,34.0,1450.7,252.8,15.81,21.19,25.19,1340108.3,49.3,1168.0,low_power,3.49,long
RUN-000514,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,56.0,77.3,67.2,400.0,443.9,22.82,34.57,12.79,74673.5,47.8,1125.8,nominal,4.89,normal
RUN-000515,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,47.5,77.4,64.2,3473.8,299.3,22.85,25.69,11.78,40951.3,69.0,1122.1,nominal,3.89,normal
RUN-000516,farm-node-11,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,40.5,67.5,42.2,2087.8,366.3,22.92,22.5,1.34,226137.5,39.2,1107.7,nominal,2.51,normal
RUN-000517,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,61.0,64.3,46.1,3033.2,501.5,26.29,21.88,11.38,122262.8,68.0,1108.1,nominal,5.42,normal
RUN-000518,farm-node-11,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,69.7,78.2,45.7,2625.3,55.6,16.96,12.06,0.72,241145.9,52.9,1035.6,nominal,1.14,short
RUN-000519,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,60.3,66.8,5.0,3294.3,319.5,28.79,38.61,9.5,330381.8,41.3,1105.3,nominal,5.14,long
RUN-000520,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-7763,2,66.2,72.8,48.3,2099.8,373.5,4.59,5.89,0.95,1929415.5,72.4,1173.5,nominal,2.53,short
RUN-000521,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,68.1,83.7,71.5,2760.1,5.5,27.51,25.04,10.91,106104.7,44.7,1102.6,low_power,5.08,short
RUN-000522,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,48.9,78.0,51.2,4575.9,237.0,5.36,7.38,17.78,1075170.5,70.1,1115.1,nominal,4.52,short
RUN-000523,farm-node-01,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,58.3,84.9,49.0,3124.2,178.3,3.7,5.02,1.75,412776.2,65.7,1161.3,low_power,3.38,long
RUN-000524,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,58.1,77.3,67.3,1955.4,387.5,34.39,53.01,10.54,1554613.7,41.3,1108.5,nominal,4.73,long
RUN-000525,farm-node-19,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,72.1,100.0,16.2,3088.6,158.2,9.18,12.58,10.89,135857.8,35.6,1145.9,nominal,3.18,normal
RUN-000526,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,1,75.8,88.7,39.5,1552.0,368.7,14.48,14.56,3.67,1793897.8,39.5,1149.5,nominal,2.69,short
RUN-000527,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,3,58.9,84.3,49.0,2337.9,576.4,27.81,21.64,12.46,473693.3,52.4,1195.7,low_power,6.07,long
RUN-000528,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,65.9,76.0,56.9,3715.5,380.8,29.08,44.45,0.61,442326.9,43.3,1102.6,nominal,5.29,short
RUN-000529,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,69.1,89.4,48.5,3871.5,278.8,6.74,4.93,19.63,402712.6,60.9,1104.4,low_power,6.08,long
RUN-000530,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,53.2,76.6,45.8,2393.9,459.9,19.74,26.16,14.45,1505838.2,60.8,1133.8,low_power,5.48,normal
RUN-000531,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,44.0,59.6,50.1,1077.2,382.4,26.93,37.16,14.05,216717.5,29.4,1061.3,low_power,2.97,normal
RUN-000532,farm-node-07,rhel8.8,Questa,2023.4,EPYC-7763,4,77.8,84.0,45.9,710.3,415.8,30.92,41.21,3.24,1680133.0,93.9,1162.4,nominal,2.46,normal
RUN-000533,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,4,99.0,100.0,37.8,3009.5,515.8,5.78,5.34,13.7,1473227.7,50.2,1084.7,low_power,4.64,normal
RUN-000534,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,1,71.8,79.9,80.5,3524.0,371.6,36.14,35.41,15.29,790067.1,51.8,1211.4,nominal,5.19,short
RUN-000535,farm-node-07,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,63.7,89.5,43.7,1962.3,328.6,6.29,7.14,1.3,915533.1,58.1,1209.4,low_power,6.25,short
RUN-000536,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,73.7,91.8,61.2,1033.2,352.8,15.17,13.23,3.4,526967.4,48.2,1046.3,nominal,3.52,normal
RUN-000537,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,50.5,54.9,54.4,4071.5,294.4,15.27,13.4,7.66,2314900.7,50.1,1120.5,nominal,2.98,long
RUN-000538,farm-node-02,rhel8.8,Questa,2023.4,EPYC-7763,2,82.1,100.0,36.8,2678.1,172.9,24.82,34.82,15.96,933390.2,75.9,1094.3,nominal,3.74,normal
RUN-000539,farm-node-11,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,2,65.2,71.1,55.5,3268.7,487.9,24.54,31.75,11.71,243299.9,61.3,1133.6,nominal,4.45,normal
RUN-000540,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,39.8,46.5,56.9,3233.8,483.6,4.92,5.41,6.08,5379328.9,67.3,1106.2,nominal,2.94,long
RUN-000541,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,3,60.2,74.2,60.4,2772.9,462.6,7.82,8.68,6.72,2652319.3,45.9,1110.8,nominal,5.56,short
RUN-000542,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,30.9,43.4,44.5,1747.9,180.4,9.28,11.78,1.26,2036190.8,72.6,1113.7,nominal,2.68,normal
RUN-000543,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,4,64.3,84.8,72.9,1940.2,424.6,11.25,11.8,0.15,2669533.2,34.9,1156.4,nominal,3.57,long
RUN-000544,farm-node-01,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,71.6,81.4,40.1,2710.7,298.7,22.75,18.72,8.06,78018.2,49.9,1086.1,nominal,6.99,normal
RUN-000545,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,3,56.0,84.3,34.2,3400.0,125.8,10.96,8.22,10.16,456550.3,52.1,1140.8,low_power,5.48,normal
RUN-000546,farm-node-01,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,77.4,99.4,45.5,3860.5,51.4,22.62,16.12,1.73,234683.7,31.3,1045.9,low_power,4.02,normal
RUN-000547,farm-node-19,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,1,47.2,72.7,53.8,4112.6,502.0,28.8,36.12,5.54,373067.5,55.7,1144.7,nominal,4.68,normal
RUN-000548,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,1,53.8,65.4,56.9,2063.2,417.1,16.73,13.37,1.58,283897.0,68.4,1088.3,nominal,5.59,long
RUN-000549,farm-node-01,rhel8.8,Xcelium,23.09.004,EPYC-7763,3,38.6,66.9,45.2,1511.9,130.2,11.49,11.33,8.31,362655.8,47.4,1057.3,nominal,3.97,normal
RUN-000550,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,82.7,91.0,50.1,1832.9,464.8,22.96,31.08,7.74,330984.6,86.6,1143.6,nominal,3.63,normal
RUN-000551,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,3,71.8,78.8,55.5,4311.3,261.2,30.41,47.75,19.07,28702.6,54.4,1163.2,low_power,5.33,normal
RUN-000552,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,47.4,62.0,42.6,3405.4,382.1,25.94,37.56,6.93,318353.3,77.7,1167.3,low_power,3.81,long
RUN-000553,farm-node-11,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,50.7,76.6,37.3,1906.7,365.4,3.79,5.64,18.16,830582.8,82.4,1132.6,low_power,4.92,short
RUN-000554,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,68.8,85.0,63.3,1890.3,48.8,3.74,4.45,3.46,1692920.3,44.8,1094.7,nominal,3.24,long
RUN-000555,farm-node-02,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,61.1,86.1,53.5,1177.4,338.8,3.79,5.12,1.85,763093.4,48.0,1119.4,nominal,3.14,normal
RUN-000556,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,66.2,77.7,33.1,1832.9,460.5,8.15,9.5,2.07,4134475.0,79.8,1062.4,turbo,5.51,normal
RUN-000557,farm-node-02,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,2,43.8,46.9,65.2,2833.6,275.0,14.28,20.14,2.62,1537325.1,62.6,1141.7,nominal,2.77,normal
RUN-000558,farm-node-01,rhel8.8,Questa,2023.4,EPYC-9354,2,68.1,76.7,52.4,2481.3,134.5,29.2,30.3,13.8,83591.5,60.6,1133.6,nominal,5.24,short
RUN-000559,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,4,42.5,62.8,57.2,2834.0,134.2,34.86,38.83,21.0,415675.9,55.2,1065.4,nominal,6.19,short
RUN-000560,farm-node-02,rhel8.8,Questa,2023.4,EPYC-9354,3,69.8,75.5,52.3,2702.5,424.4,27.7,41.97,0.35,1249083.2,44.3,1136.5,low_power,4.27,normal
RUN-000561,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,63.4,87.0,42.7,2674.7,417.7,28.29,26.68,1.82,1197790.2,47.1,1055.1,nominal,4.4,short
RUN-000562,farm-node-01,rhel8.8,VCS,2023.12-SP1,Xeon-Gold-6338,1,59.6,68.7,55.9,2661.2,446.1,25.33,18.4,0.15,2028880.0,41.0,1146.4,nominal,4.0,normal
RUN-000563,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,86.5,93.5,37.1,2032.7,544.0,11.89,15.73,20.55,738799.4,51.5,1110.9,nominal,2.57,short
RUN-000564,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,50.1,79.5,76.4,3116.9,342.3,10.16,11.66,6.63,900409.0,40.7,1143.5,nominal,3.79,short
RUN-000565,farm-node-02,rhel8.8,Xcelium,23.09.004,Xeon-Gold-6338,4,71.2,91.9,26.2,1665.8,402.1,14.42,12.44,1.2,1112366.0,76.6,1218.3,nominal,4.01,short
RUN-000566,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,4,65.4,78.6,29.2,2395.0,201.4,21.53,19.19,14.25,91071.2,65.4,1096.8,low_power,3.93,long
RUN-000567,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,1,80.8,100.0,21.6,2569.0,328.7,27.29,33.55,4.44,159532.5,41.3,1078.8,low_power,3.32,short
RUN-000568,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,3,56.3,82.3,35.1,869.7,497.1,27.4,35.17,9.95,42758.4,58.9,1124.9,nominal,3.65,normal
RUN-000569,farm-node-11,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,53.9,72.4,40.6,2903.9,607.4,27.05,31.64,29.88,219647.1,72.6,1127.4,nominal,4.27,short
RUN-000570,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,4,59.6,66.9,57.8,2977.3,254.5,10.88,12.0,2.48,278494.9,32.5,1043.4,nominal,4.48,short
RUN-000571,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,4,56.9,68.3,45.4,2649.4,267.8,19.55,26.71,7.23,368405.3,46.3,1108.5,nominal,6.28,short
RUN-000572,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,38.3,45.0,39.2,1574.7,563.2,16.16,12.05,26.41,1206193.8,71.0,1095.4,nominal,3.26,normal
RUN-000573,farm-node-07,rhel8.8,Questa,2023.4,Xeon-Gold-6338,3,55.0,80.2,59.0,3328.4,349.0,10.41,8.99,0.91,2154085.7,52.4,1126.1,low_power,5.18,long
RUN-000574,farm-node-19,rhel8.8,Questa,2023.4,EPYC-9354,1,50.9,63.9,39.2,2209.4,330.4,12.84,14.46,26.87,549942.4,50.8,1087.2,low_power,4.19,normal
RUN-000575,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,68.5,88.7,61.9,3406.1,305.4,30.41,45.29,43.28,1128261.4,54.6,1109.4,low_power,3.37,long
RUN-000576,farm-node-01,rhel8.8,Questa,2023.4,EPYC-7763,3,65.4,81.7,53.2,3694.3,244.4,12.08,11.7,4.54,2636321.1,66.2,1130.3,low_power,4.24,normal
RUN-000577,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-7763,1,65.5,88.0,60.6,5161.1,303.8,12.98,11.79,9.12,126572.0,34.6,1155.2,low_power,3.22,long
RUN-000578,farm-node-02,rhel8.8,VCS,2023.12-SP1,EPYC-9354,2,57.7,80.0,44.5,2849.5,300.9,29.58,31.3,4.58,846838.0,23.7,1147.0,low_power,3.88,normal
RUN-000579,farm-node-07,rhel8.8,VCS,2023.12-SP1,EPYC-9354,3,72.9,85.0,51.0,1774.5,365.0,17.91,23.47,29.28,2212442.0,93.7,1158.1,low_power,4.6,normal
RUN-000580,farm-node-07,rhel8.8,Xcelium,23.09.004,EPYC-9354,3,60.0,67.8,56.1,3337.3,569.6,9.03,6.42,1.74,72143.4,75.6,1108.4,nominal,5.43,normal
RUN-000581,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,2,66.5,90.3,39.0,595.2,245.9,11.64,13.27,9.01,735583.9,85.9,1175.6,low_power,1.69,normal
RUN-000582,farm-node-19,rhel8.8,Xcelium,23.09.004,EPYC-9354,2,47.1,73.0,54.6,2701.8,5.0,9.58,12.07,3.16,1674805.6,70.6,1139.9,low_power,4.51,short
RUN-000583,farm-node-19,rhel8.8,VCS,2023.12-SP1,EPYC-7763,3,62.3,89.7,66.3,4465.5,241.4,6.13,7.68,3.87,872831.3,48.1,1132.0,nominal,5.61,normal
RUN-000584,farm-node-07,rhel8.8,Questa,2023.4,EPYC-9354,4,86.1,89.9,49.2,2591.6,149.1,21.67,28.31,7.28,470552.8,63.3,1104.1,low_power,4.55,long
RUN-000585,farm-node-19,rhel8.8,Questa,2023.4,EPYC-7763,2,81.5,100.0,64.3,3144.7,5.0,20.2,30.19,2.24,588221.0,60.0,1095.7,low_power,5.72,short
RUN-000586,farm-node-11,rhel8.8,Questa,2023.4,EPYC-7763,4,84.4,90.4,49.5,2295.1,442.1,11.19,8.96,14.48,388181.8,75.7,1104.9,low_power,5.52,long
RUN-000587,farm-node-19,rhel8.8,Questa,2023.4,Xeon-Gold-6338,4,55.5,61.4,54.8,1505.2,534.6,11.84,12.87,11.38,1092838.6,43.5,1079.4,nominal,6.15,normal
