run_id,sequence_name,seed,rand_mode,constraint_set,rand_addr_base,rand_addr_range_kb,rand_data_pattern,payload_entropy,rand_rw_ratio,rand_opcode_mix,rand_packet_len_bytes,rand_delay_min_ns,rand_delay_max_ns,rand_idle_cycles,rand_wait_states,rand_priority_mode,rand_traffic_pattern,rand_workload,rand_order,rand_err_inj_mode,rand_transaction_count
RUN-000944,dma_burst_seq,705917514,constrained,default,0x7900,4,all_ones,0.617,0.52,reg_wr,8,26,254,12,8,fixed,uniform,sensor_poll,in_order,bitflip,96
RUN-000945,uart_loopback_seq,1198464243,full_random,default,0x1800,16,random,0.584,0.33,reg_wr,16,35,373,13,0,weighted,uniform,dma_stream,in_order,none,384
RUN-000946,reset_recovery_seq,1483601156,full_random,corner,0xee00,4,random,0.719,0.41,balanced,8,29,120,24,8,weighted,sparse,sensor_poll,in_order,none,96
RUN-000947,reset_recovery_seq,1090293525,constrained,default,0x3d00,64,random,0.596,0.23,reg_wr,16,39,331,4,3,weighted,sparse,console,in_order,glitch,192
RUN-000948,dma_burst_seq,5995919,full_random,default,0xcd00,16,random,0.705,0.42,reg_wr,8,19,203,28,5,weighted,uniform,console,in_order,none,96
RUN-000949,parity_stress_seq,1316757908,constrained,default,0xe800,4,incremental,0.286,0.52,balanced,16,32,298,12,11,weighted,uniform,dma_stream,out_of_order,none,96
RUN-000950,irq_storm_seq,731287272,full_random,corner,0x4a00,16,incremental,0.67,0.45,reg_wr,16,9,116,1,3,fixed,uniform,dma_stream,in_order,glitch,384
RUN-000951,irq_storm_seq,1367972490,directed,corner,0x8b00,16,walking_ones,0.151,0.5,reg_wr,8,13,333,30,7,weighted,uniform,console,in_order,none,768
RUN-000952,reg_sweep_seq,926745768,full_random,corner,0x0400,64,walking_ones,0.286,0.31,reg_rd,64,6,306,24,11,weighted,uniform,console,out_of_order,glitch,192
RUN-000953,dma_burst_seq,452221098,constrained,stress,0xaa00,4,all_ones,0.122,0.45,reg_wr,8,38,215,13,4,weighted,sparse,dma_stream,in_order,glitch,384
RUN-000954,backpressure_seq,434641554,directed,stress,0xd500,4,all_ones,0.445,0.59,reg_rd,64,11,301,19,4,weighted,uniform,sensor_poll,out_of_order,glitch,192
RUN-000955,reset_recovery_seq,1383875770,constrained,corner,0x1600,4,random,0.176,0.27,reg_wr,16,21,399,31,8,weighted,sparse,dma_stream,out_of_order,bitflip,768
RUN-000956,reg_sweep_seq,1670935099,constrained,default,0xb200,4,walking_ones,0.248,0.34,reg_rd,8,33,115,2,1,fixed,burst_hotspot,dma_stream,in_order,none,384
RUN-000957,backpressure_seq,216079624,directed,corner,0x7100,4,incremental,0.27,0.77,balanced,16,25,162,4,10,fixed,ping_pong,console,in_order,none,384
RUN-000958,reset_recovery_seq,1562505036,constrained,default,0x4e00,16,all_ones,0.377,0.77,reg_rd,16,14,280,28,1,fixed,burst_hotspot,console,out_of_order,glitch,48
RUN-000959,reset_recovery_seq,1572520571,constrained,default,0xc500,16,incremental,0.615,0.47,balanced,128,13,116,28,10,fixed,sparse,dma_stream,out_of_order,none,384
RUN-000960,reg_sweep_seq,675503933,constrained,default,0x5800,64,random,0.408,0.29,reg_rd,128,29,197,4,5,weighted,sparse,console,in_order,none,192
RUN-000961,irq_storm_seq,1841937591,constrained,corner,0x5800,4,incremental,0.235,0.25,reg_wr,16,5,175,29,3,fixed,burst_hotspot,dma_stream,in_order,glitch,384
RUN-000962,uart_loopback_seq,1043657815,constrained,default,0xc200,16,random,0.419,0.44,reg_wr,64,38,67,19,10,weighted,sparse,console,in_order,bitflip,384
RUN-000963,irq_storm_seq,1039232388,constrained,default,0x0600,64,random,0.597,0.74,balanced,128,7,103,17,4,weighted,sparse,dma_stream,out_of_order,bitflip,192
RUN-000964,backpressure_seq,869152503,constrained,default,0x1500,4,walking_ones,0.645,0.31,reg_rd,16,12,94,20,6,fixed,ping_pong,boot,in_order,bitflip,192
RUN-000965,uart_loopback_seq,575885867,directed,default,0x4300,64,walking_ones,0.889,0.27,reg_wr,128,37,316,12,11,weighted,burst_hotspot,console,out_of_order,glitch,192
RUN-000966,reg_sweep_seq,483286609,full_random,default,0x9700,4,random,0.496,0.31,balanced,128,0,59,3,0,weighted,uniform,dma_stream,in_order,none,384
RUN-000967,backpressure_seq,860294133,constrained,stress,0x3000,4,incremental,0.216,0.53,reg_rd,64,13,61,30,7,weighted,ping_pong,sensor_poll,in_order,glitch,96
RUN-000968,reset_recovery_seq,628536091,constrained,stress,0xc800,16,incremental,0.519,0.2,reg_wr,8,27,229,11,0,fixed,uniform,sensor_poll,in_order,bitflip,192
RUN-000969,reg_sweep_seq,1907883495,full_random,stress,0xf700,4,random,0.252,0.23,reg_rd,16,17,320,26,7,fixed,sparse,console,in_order,none,768
RUN-000970,dma_burst_seq,1279112313,constrained,corner,0xba00,16,walking_ones,0.126,0.22,reg_wr,128,34,365,16,10,fixed,ping_pong,console,in_order,none,192
RUN-000971,uart_loopback_seq,969179168,directed,default,0xed00,4,incremental,0.624,0.59,reg_rd,64,1,308,9,5,fixed,uniform,console,out_of_order,none,384
RUN-000972,uart_loopback_seq,1827830396,full_random,corner,0xb800,16,random,0.324,0.3,reg_rd,128,30,240,14,3,weighted,burst_hotspot,console,in_order,none,192
RUN-000973,dma_burst_seq,1597890283,full_random,corner,0x8500,4,walking_ones,0.331,0.22,reg_rd,16,4,291,14,0,fixed,ping_pong,sensor_poll,out_of_order,none,384
RUN-000974,backpressure_seq,674932306,constrained,default,0xc600,4,incremental,0.564,0.58,balanced,64,24,87,26,4,fixed,burst_hotspot,sensor_poll,in_order,none,768
RUN-000975,parity_stress_seq,352695461,constrained,stress,0x8800,64,random,0.233,0.25,balanced,16,24,394,29,9,weighted,uniform,sensor_poll,out_of_order,none,384
RUN-000976,backpressure_seq,1336866089,constrained,default,0x3f00,16,random,0.292,0.62,reg_wr,16,9,385,4,7,weighted,ping_pong,console,out_of_order,glitch,48
RUN-000977,irq_storm_seq,568625222,directed,default,0x1e00,4,walking_ones,0.038,0.68,reg_wr,8,13,163,10,9,weighted,uniform,console,in_order,none,384
RUN-000978,dma_burst_seq,1837169561,constrained,default,0xa600,4,random,0.611,0.53,reg_wr,8,34,293,3,1,fixed,sparse,boot,in_order,none,48
RUN-000979,reset_recovery_seq,1526262765,directed,default,0x0100,16,random,0.594,0.2,reg_rd,8,0,390,25,3,weighted,burst_hotspot,sensor_poll,in_order,bitflip,384
RUN-000980,parity_stress_seq,1324245566,constrained,default,0xdb00,64,random,0.64,0.57,balanced,64,7,154,9,1,fixed,sparse,dma_stream,in_order,none,96
RUN-000981,parity_stress_seq,1255312972,constrained,corner,0xda00,64,random,0.502,0.71,balanced,16,0,380,3,3,weighted,uniform,dma_stream,in_order,bitflip,48
RUN-000982,irq_storm_seq,1785899355,constrained,corner,0x9c00,4,walking_ones,0.436,0.22,reg_rd,16,2,151,17,4,fixed,ping_pong,console,in_order,glitch,96
RUN-000983,reg_sweep_seq,1598017521,constrained,default,0x5100,4,random,0.91,0.68,balanced,8,32,128,22,1,weighted,uniform,dma_stream,in_order,glitch,48
RUN-000984,uart_loopback_seq,700986379,constrained,corner,0x8000,16,random,0.34,0.34,reg_wr,128,27,104,15,6,fixed,burst_hotspot,console,in_order,none,384
RUN-000985,parity_stress_seq,1649059104,constrained,default,0xe400,4,random,0.091,0.71,balanced,64,15,360,14,2,fixed,ping_pong,sensor_poll,in_order,glitch,192
RUN-000986,reg_sweep_seq,1348983897,constrained,default,0x5d00,16,random,0.439,0.26,reg_wr,128,39,80,19,5,fixed,sparse,boot,in_order,none,192
RUN-000987,uart_loopback_seq,304398938,full_random,default,0x7100,4,random,0.158,0.49,reg_wr,16,1,282,8,10,weighted,sparse,sensor_poll,in_order,none,384
RUN-000988,backpressure_seq,1166746762,constrained,stress,0x8900,4,walking_ones,0.439,0.74,reg_wr,16,35,362,12,2,weighted,burst_hotspot,console,in_order,none,768
RUN-000989,irq_storm_seq,158856716,directed,default,0x3700,64,random,0.715,0.37,reg_wr,16,26,60,27,5,weighted,burst_hotspot,console,out_of_order,none,96
RUN-000990,uart_loopback_seq,1077617812,constrained,default,0x9600,16,all_ones,0.31,0.52,reg_rd,8,34,158,22,1,fixed,burst_hotspot,sensor_poll,in_order,none,768
RUN-000991,dma_burst_seq,913321712,constrained,default,0xaf00,16,random,0.609,0.72,balanced,16,39,359,3,0,weighted,uniform,console,in_order,bitflip,192
RUN-000992,irq_storm_seq,2131926492,constrained,default,0x6e00,4,incremental,0.238,0.46,reg_wr,64,31,213,13,10,weighted,burst_hotspot,boot,in_order,bitflip,96
RUN-000993,parity_stress_seq,1600108580,constrained,default,0xef00,16,incremental,0.56,0.48,balanced,8,17,215,22,7,weighted,uniform,dma_stream,in_order,bitflip,96
RUN-000994,dma_burst_seq,1531595982,directed,corner,0x9b00,4,walking_ones,0.272,0.44,balanced,8,26,417,9,6,fixed,sparse,boot,in_order,bitflip,384
RUN-000995,reg_sweep_seq,1020713188,constrained,default,0xbc00,16,random,0.377,0.72,reg_wr,16,1,214,28,7,fixed,uniform,sensor_poll,in_order,glitch,48
RUN-000996,uart_loopback_seq,1899245078,full_random,corner,0x3c00,16,random,0.496,0.8,balanced,8,6,276,20,3,fixed,ping_pong,sensor_poll,in_order,none,48
RUN-000997,reset_recovery_seq,1192692473,full_random,corner,0xd900,16,random,0.263,0.66,reg_rd,64,21,107,27,1,weighted,burst_hotspot,dma_stream,in_order,none,384
RUN-000998,parity_stress_seq,114866020,directed,default,0xc900,4,incremental,0.619,0.2,reg_rd,16,26,112,16,7,weighted,burst_hotspot,console,in_order,glitch,768
RUN-000999,reg_sweep_seq,1521222853,constrained,corner,0x3900,16,incremental,0.504,0.66,balanced,8,26,133,5,3,weighted,sparse,dma_stream,out_of_order,none,192
RUN-001000,reg_sweep_seq,471743211,constrained,corner,0xd700,16,random,0.522,0.47,reg_wr,8,32,162,23,4,weighted,uniform,dma_stream,in_order,bitflip,96
RUN-001001,parity_stress_seq,1008047153,constrained,corner,0xa200,4,incremental,0.439,0.43,balanced,64,14,219,21,4,fixed,ping_pong,sensor_poll,in_order,none,192
RUN-001002,reg_sweep_seq,322638104,constrained,corner,0x6c00,16,random,0.511,0.68,balanced,128,25,275,26,10,fixed,uniform,boot,in_order,none,96
RUN-001003,dma_burst_seq,1487821879,full_random,corner,0x1300,4,incremental,0.62,0.71,balanced,8,9,302,29,2,fixed,uniform,console,in_order,none,96
RUN-001004,dma_burst_seq,649956568,constrained,stress,0x1800,4,random,0.283,0.68,balanced,16,25,95,9,10,fixed,uniform,console,in_order,bitflip,192
RUN-001005,parity_stress_seq,1106457341,constrained,default,0xd300,64,random,0.329,0.31,reg_wr,16,14,157,4,9,weighted,sparse,boot,in_order,bitflip,768
RUN-001006,backpressure_seq,742815752,constrained,default,0xc000,16,incremental,0.796,0.54,balanced,64,27,197,28,0,fixed,uniform,console,in_order,bitflip,384
RUN-001007,backpressure_seq,556998697,directed,corner,0x9600,64,random,0.656,0.72,balanced,16,0,243,21,11,fixed,uniform,boot,out_of_order,bitflip,192
RUN-001008,parity_stress_seq,69489875,constrained,default,0x9900,16,random,0.475,0.27,balanced,8,18,35,14,10,weighted,burst_hotspot,boot,in_order,glitch,96
RUN-001009,dma_burst_seq,1101959246,constrained,corner,0xe700,64,incremental,0.636,0.39,reg_wr,64,0,237,6,1,weighted,sparse,sensor_poll,in_order,none,96
RUN-001010,dma_burst_seq,1015764989,constrained,default,0x6800,64,random,0.647,0.71,reg_rd,16,10,251,25,8,weighted,uniform,sensor_poll,in_order,bitflip,192
RUN-001011,dma_burst_seq,1608343565,full_random,stress,0x4900,4,all_ones,0.492,0.29,balanced,16,0,47,10,9,fixed,sparse,dma_stream,out_of_order,none,192
RUN-001012,backpressure_seq,116017449,constrained,default,0x9100,16,incremental,0.241,0.79,balanced,8,0,22,0,4,weighted,sparse,console,in_order,none,48
RUN-001013,parity_stress_seq,850020508,constrained,stress,0x0500,64,walking_ones,0.706,0.25,reg_rd,64,0,34,11,8,weighted,uniform,console,in_order,none,384
RUN-001014,irq_storm_seq,328108069,directed,stress,0x8700,16,walking_ones,0.208,0.65,reg_rd,8,8,237,24,11,weighted,uniform,boot,in_order,none,48
RUN-001015,backpressure_seq,2111205134,full_random,default,0xea00,64,incremental,0.565,0.21,balanced,16,10,196,11,5,fixed,uniform,sensor_poll,in_order,none,96
RUN-001016,irq_storm_seq,1459631804,directed,corner,0x0600,16,walking_ones,0.668,0.27,balanced,16,31,90,15,7,fixed,sparse,dma_stream,in_order,glitch,192
RUN-001017,uart_loopback_seq,697806596,constrained,default,0xf900,4,random,0.248,0.33,reg_rd,16,39,288,20,0,weighted,uniform,sensor_poll,in_order,bitflip,48
RUN-001018,irq_storm_seq,1626796640,constrained,default,0x9200,16,walking_ones,0.432,0.76,reg_rd,16,32,299,21,4,fixed,uniform,console,in_order,none,768
RUN-001019,reg_sweep_seq,2002531830,constrained,stress,0xa000,4,incremental,0.575,0.39,balanced,8,6,268,22,3,fixed,burst_hotspot,sensor_poll,in_order,none,48
RUN-001020,reset_recovery_seq,1728765769,constrained,corner,0xf200,16,all_ones,0.556,0.71,reg_wr,64,3,188,30,2,fixed,uniform,console,in_order,none,192
RUN-001021,parity_stress_seq,1887233532,full_random,default,0xe400,64,random,0.496,0.79,balanced,8,16,128,25,11,fixed,sparse,boot,in_order,glitch,192
RUN-001022,uart_loopback_seq,1632467136,directed,stress,0x0a00,4,walking_ones,0.312,0.8,balanced,8,24,95,25,0,weighted,burst_hotspot,sensor_poll,in_order,none,48
RUN-001023,backpressure_seq,724409069,constrained,corner,0xa600,4,walking_ones,0.702,0.63,balanced,128,2,360,17,9,weighted,burst_hotspot,boot,out_of_order,none,96
RUN-001024,backpressure_seq,1912112119,full_random,corner,0xf900,4,random,0.464,0.78,reg_wr,8,16,95,20,11,weighted,uniform,sensor_poll,out_of_order,none,768
RUN-001025,reg_sweep_seq,1055104330,constrained,default,0xf300,4,walking_ones,0.435,0.31,reg_wr,64,17,71,22,1,fixed,sparse,sensor_poll,in_order,glitch,192
RUN-001026,uart_loopback_seq,730681170,constrained,stress,0x5d00,16,walking_ones,0.542,0.79,balanced,64,36,181,30,6,weighted,ping_pong,console,in_order,glitch,192
RUN-001027,dma_burst_seq,359359088,constrained,default,0x3000,64,all_ones,0.275,0.26,reg_rd,16,28,384,27,7,fixed,ping_pong,sensor_poll,in_order,none,96
RUN-001028,dma_burst_seq,208317676,constrained,default,0xd900,4,walking_ones,0.86,0.5,reg_rd,8,17,186,16,4,weighted,ping_pong,console,in_order,none,96
RUN-001029,irq_storm_seq,1873656901,directed,default,0xb900,64,incremental,0.282,0.35,balanced,8,34,247,27,10,weighted,ping_pong,dma_stream,in_order,glitch,192
RUN-001030,uart_loopback_seq,963176880,constrained,default,0x5a00,4,random,0.629,0.58,reg_wr,16,33,232,10,2,weighted,ping_pong,sensor_poll,out_of_order,bitflip,768
RUN-001031,reset_recovery_seq,280344063,constrained,default,0x7100,16,incremental,0.804,0.2,reg_wr,128,13,242,4,11,fixed,burst_hotspot,console,out_of_order,bitflip,192
RUN-001032,dma_burst_seq,1062314129,full_random,stress,0x3300,64,random,0.37,0.44,balanced,64,34,352,9,10,weighted,ping_pong,console,in_order,none,96
RUN-001033,parity_stress_seq,48370693,constrained,corner,0x8400,4,incremental,0.477,0.54,balanced,128,9,383,10,9,weighted,ping_pong,console,in_order,none,384
RUN-001034,irq_storm_seq,410419074,full_random,default,0x0000,16,incremental,0.508,0.77,reg_rd,64,35,204,11,2,fixed,uniform,dma_stream,in_order,glitch,192
RUN-001035,reset_recovery_seq,313080771,constrained,stress,0x0900,64,random,0.57,0.39,reg_wr,8,16,400,11,2,weighted,sparse,dma_stream,in_order,glitch,192
RUN-001036,reset_recovery_seq,953953755,directed,default,0xe500,64,random,0.606,0.73,reg_rd,128,32,402,21,5,fixed,burst_hotspot,dma_stream,in_order,none,384
RUN-001037,irq_storm_seq,1449263000,constrained,corner,0x0000,64,walking_ones,0.652,0.76,reg_wr,128,9,319,10,2,weighted,ping_pong,console,out_of_order,bitflip,384
RUN-001038,backpressure_seq,1058732789,constrained,default,0x7b00,64,incremental,0.276,0.48,reg_rd,8,2,163,10,9,fixed,sparse,boot,in_order,none,96
RUN-001039,dma_burst_seq,1817908711,constrained,stress,0xb700,16,all_ones,0.34,0.52,balanced,16,27,154,13,11,weighted,ping_pong,boot,out_of_order,none,48
RUN-001040,irq_storm_seq,1364003598,full_random,stress,0x0f00,4,incremental,0.701,0.71,reg_rd,64,18,66,28,6,weighted,sparse,console,in_order,none,384
RUN-001041,dma_burst_seq,765654432,directed,default,0x1d00,64,incremental,0.258,0.79,reg_rd,64,8,178,8,1,weighted,ping_pong,console,in_order,none,48
RUN-001042,dma_burst_seq,2118258454,full_random,default,0xd300,4,all_ones,0.48,0.45,reg_wr,64,38,340,31,9,weighted,uniform,dma_stream,in_order,none,192
RUN-001043,backpressure_seq,1942328689,directed,stress,0xd100,64,random,0.765,0.59,reg_rd,16,28,382,8,1,weighted,sparse,console,in_order,none,192
RUN-001044,reset_recovery_seq,1195810801,constrained,default,0xb600,64,random,0.475,0.49,balanced,16,3,379,29,3,weighted,ping_pong,boot,in_order,none,384
RUN-001045,reg_sweep_seq,1026025525,full_random,default,0x4500,4,random,0.565,0.47,reg_wr,16,35,144,12,0,fixed,uniform,sensor_poll,in_order,glitch,96
RUN-001046,uart_loopback_seq,1097877870,constrained,stress,0xc500,4,random,0.244,0.69,balanced,64,6,49,4,2,fixed,sparse,dma_stream,in_order,glitch,48
RUN-001047,uart_loopback_seq,1270056529,constrained,corner,0xc300,64,incremental,0.698,0.5,reg_rd,8,32,58,13,11,weighted,sparse,dma_stream,out_of_order,none,768
RUN-001048,reset_recovery_seq,2024170307,constrained,default,0xb800,16,all_ones,0.559,0.79,reg_rd,8,34,302,29,5,fixed,sparse,boot,in_order,bitflip,768
RUN-001049,uart_loopback_seq,1049479612,constrained,default,0xcb00,4,random,0.638,0.37,reg_rd,8,21,416,30,4,weighted,ping_pong,boot,in_order,none,768
RUN-001050,irq_storm_seq,1491895443,directed,corner,0xdc00,16,walking_ones,0.53,0.6,reg_wr,8,29,42,27,2,weighted,ping_pong,dma_stream,in_order,bitflip,384
RUN-001051,irq_storm_seq,498530738,constrained,corner,0xb900,64,incremental,0.639,0.36,reg_wr,64,13,75,3,3,fixed,sparse,sensor_poll,out_of_order,bitflip,768
RUN-001052,backpressure_seq,1262774673,constrained,default,0x2600,4,random,0.674,0.67,balanced,16,9,291,24,0,fixed,burst_hotspot,boot,in_order,none,384
RUN-001053,reg_sweep_seq,958651263,constrained,stress,0xd900,4,random,0.491,0.46,balanced,8,4,281,22,9,fixed,sparse,dma_stream,out_of_order,bitflip,192
RUN-001054,uart_loopback_seq,1349309107,full_random,default,0xb200,64,random,0.674,0.56,balanced,16,37,175,28,2,fixed,uniform,sensor_poll,out_of_order,none,48
RUN-001055,reg_sweep_seq,854773714,directed,default,0x4c00,16,incremental,0.324,0.63,balanced,8,23,115,2,10,weighted,burst_hotspot,dma_stream,in_order,none,768
RUN-001056,parity_stress_seq,1688182614,constrained,default,0x9000,16,random,0.676,0.29,reg_rd,64,8,38,30,4,weighted,sparse,console,out_of_order,none,192
RUN-001057,backpressure_seq,346991510,constrained,default,0xdb00,4,incremental,0.296,0.79,balanced,8,30,42,17,9,weighted,ping_pong,sensor_poll,in_order,bitflip,384
RUN-001058,irq_storm_seq,1456936202,constrained,default,0xe600,64,incremental,0.422,0.73,balanced,8,27,46,20,6,fixed,ping_pong,console,in_order,bitflip,768
RUN-001059,reset_recovery_seq,1678909297,constrained,default,0xeb00,4,random,0.451,0.51,reg_rd,16,0,228,25,7,weighted,burst_hotspot,console,out_of_order,none,192
RUN-001060,dma_burst_seq,242639811,constrained,default,0xbb00,64,random,0.505,0.41,reg_rd,64,37,77,14,11,fixed,burst_hotspot,console,out_of_order,none,768
RUN-001061,backpressure_seq,1321266355,constrained,corner,0xb700,16,incremental,0.422,0.32,balanced,64,27,270,5,2,weighted,sparse,dma_stream,in_order,none,48
RUN-001062,reg_sweep_seq,174002349,directed,corner,0xf800,64,walking_ones,0.124,0.51,balanced,128,25,293,13,7,weighted,sparse,console,in_order,glitch,48
RUN-001063,irq_storm_seq,21061483,constrained,default,0xc400,4,random,0.455,0.24,balanced,64,20,322,3,7,weighted,burst_hotspot,console,out_of_order,none,384
RUN-001064,uart_loopback_seq,917840851,constrained,default,0xa600,16,walking_ones,0.378,0.38,reg_rd,16,27,183,9,5,weighted,ping_pong,sensor_poll,out_of_order,none,384
RUN-001065,reg_sweep_seq,2111987564,constrained,corner,0x7300,16,all_ones,0.467,0.7,reg_rd,8,3,278,21,4,fixed,sparse,console,in_order,none,384
RUN-001066,backpressure_seq,318097923,constrained,stress,0xe200,64,incremental,0.909,0.69,reg_rd,16,3,260,20,1,fixed,burst_hotspot,boot,in_order,glitch,48
RUN-001067,reg_sweep_seq,234501514,full_random,corner,0xad00,64,incremental,0.327,0.48,balanced,16,31,326,9,2,fixed,burst_hotspot,console,in_order,none,768
RUN-001068,reset_recovery_seq,1384436125,constrained,default,0x6900,64,random,0.316,0.67,balanced,64,15,399,16,5,weighted,uniform,dma_stream,in_order,none,384
RUN-001069,reg_sweep_seq,653424198,full_random,default,0x1200,4,incremental,0.708,0.26,balanced,64,34,320,4,2,fixed,uniform,console,in_order,bitflip,192
RUN-001070,parity_stress_seq,567356838,constrained,corner,0xc300,16,incremental,0.479,0.22,balanced,16,35,61,8,10,fixed,ping_pong,sensor_poll,in_order,none,48
RUN-001071,dma_burst_seq,1659499256,constrained,default,0x0100,16,walking_ones,0.606,0.69,reg_wr,16,32,304,29,0,weighted,burst_hotspot,sensor_poll,out_of_order,glitch,192
RUN-001072,irq_storm_seq,168335144,constrained,corner,0x2700,64,random,0.827,0.33,reg_rd,128,26,329,6,7,fixed,uniform,dma_stream,in_order,bitflip,96
